sentiment,Content
anticipation,['contravene']
disgust,['contravene']
fear,['contravene']
joy,['contravene']
sadness,['contravene']
surprise,['contravene']
trust,['contravene']
anger,['contravention']
anticipation,['contravention']
disgust,['contravention']
fear,['contravention']
joy,['contravention']
sadness,['contravention']
surprise,['contravention']
trust,['contravention']
anger,['contribute']
anticipation,['contribute']
disgust,['contribute']
fear,['contribute']
joy,['contribute']
sadness,['contribute']
surprise,['contribute']
trust,['contribute']
anger,['contributor']
anticipation,['contributor']
disgust,['contributor']
fear,['contributor']
joy,['contributor']
sadness,['contributor']
surprise,['contributor']
trust,['contributor']
anger,['contrived']
anticipation,['contrived']
disgust,['contrived']
fear,['contrived']
joy,['contrived']
sadness,['contrived']
surprise,['contrived']
trust,['contrived']
anger,['control']
anticipation,['control']
disgust,['control']
fear,['control']
joy,['control']
sadness,['control']
surprise,['control']
trust,['control']
anger,['controversial']
anticipation,['controversial']
disgust,['controversial']
fear,['controversial']
joy,['controversial']
sadness,['controversial']
surprise,['controversial']
trust,['controversial']
anger,['controversy']
anticipation,['controversy']
disgust,['controversy']
fear,['controversy']
joy,['controversy']
sadness,['controversy']
surprise,['controversy']
trust,['controversy']
anger,['conundrum']
anticipation,['conundrum']
disgust,['conundrum']
fear,['conundrum']
joy,['conundrum']
sadness,['conundrum']
surprise,['conundrum']
trust,['conundrum']
anger,['convalescent']
anticipation,['convalescent']
disgust,['convalescent']
fear,['convalescent']
joy,['convalescent']
sadness,['convalescent']
surprise,['convalescent']
trust,['convalescent']
anger,['convection']
anticipation,['convection']
disgust,['convection']
fear,['convection']
joy,['convection']
sadness,['convection']
surprise,['convection']
trust,['convection']
anger,['convene']
anticipation,['convene']
disgust,['convene']
fear,['convene']
joy,['convene']
sadness,['convene']
surprise,['convene']
trust,['convene']
anger,['convenience']
anticipation,['convenience']
disgust,['convenience']
fear,['convenience']
joy,['convenience']
sadness,['convenience']
surprise,['convenience']
trust,['convenience']
anger,['conveniences']
anticipation,['conveniences']
disgust,['conveniences']
fear,['conveniences']
joy,['conveniences']
sadness,['conveniences']
surprise,['conveniences']
trust,['conveniences']
anger,['convenient']
anticipation,['convenient']
disgust,['convenient']
fear,['convenient']
joy,['convenient']
sadness,['convenient']
surprise,['convenient']
trust,['convenient']
anger,['convent']
anticipation,['convent']
disgust,['convent']
fear,['convent']
joy,['convent']
sadness,['convent']
surprise,['convent']
trust,['convent']
anger,['convention']
anticipation,['convention']
disgust,['convention']
fear,['convention']
joy,['convention']
sadness,['convention']
surprise,['convention']
trust,['convention']
anger,['conventional']
anticipation,['conventional']
disgust,['conventional']
fear,['conventional']
joy,['conventional']
sadness,['conventional']
surprise,['conventional']
trust,['conventional']
anger,['converge']
anticipation,['converge']
disgust,['converge']
fear,['converge']
joy,['converge']
sadness,['converge']
surprise,['converge']
trust,['converge']
anger,['convergence']
anticipation,['convergence']
disgust,['convergence']
fear,['convergence']
joy,['convergence']
sadness,['convergence']
surprise,['convergence']
trust,['convergence']
anger,['convergent']
anticipation,['convergent']
disgust,['convergent']
fear,['convergent']
joy,['convergent']
sadness,['convergent']
surprise,['convergent']
trust,['convergent']
anger,['conversant']
anticipation,['conversant']
disgust,['conversant']
fear,['conversant']
joy,['conversant']
sadness,['conversant']
surprise,['conversant']
trust,['conversant']
anger,['conversation']
anticipation,['conversation']
disgust,['conversation']
fear,['conversation']
joy,['conversation']
sadness,['conversation']
surprise,['conversation']
trust,['conversation']
anger,['conversational']
anticipation,['conversational']
disgust,['conversational']
fear,['conversational']
joy,['conversational']
sadness,['conversational']
surprise,['conversational']
trust,['conversational']
anger,['converse']
anticipation,['converse']
disgust,['converse']
fear,['converse']
joy,['converse']
sadness,['converse']
surprise,['converse']
trust,['converse']
anger,['conversing']
anticipation,['conversing']
disgust,['conversing']
fear,['conversing']
joy,['conversing']
sadness,['conversing']
surprise,['conversing']
trust,['conversing']
anger,['conversion']
anticipation,['conversion']
disgust,['conversion']
fear,['conversion']
joy,['conversion']
sadness,['conversion']
surprise,['conversion']
trust,['conversion']
anger,['convert']
anticipation,['convert']
disgust,['convert']
fear,['convert']
joy,['convert']
sadness,['convert']
surprise,['convert']
trust,['convert']
anger,['converted']
anticipation,['converted']
disgust,['converted']
fear,['converted']
joy,['converted']
sadness,['converted']
surprise,['converted']
trust,['converted']
anger,['convertible']
anticipation,['convertible']
disgust,['convertible']
fear,['convertible']
joy,['convertible']
sadness,['convertible']
surprise,['convertible']
trust,['convertible']
anger,['convex']
anticipation,['convex']
disgust,['convex']
fear,['convex']
joy,['convex']
sadness,['convex']
surprise,['convex']
trust,['convex']
anger,['convexity']
anticipation,['convexity']
disgust,['convexity']
fear,['convexity']
joy,['convexity']
sadness,['convexity']
surprise,['convexity']
trust,['convexity']
anger,['convey']
anticipation,['convey']
disgust,['convey']
fear,['convey']
joy,['convey']
sadness,['convey']
surprise,['convey']
trust,['convey']
anger,['conveyance']
anticipation,['conveyance']
disgust,['conveyance']
fear,['conveyance']
joy,['conveyance']
sadness,['conveyance']
surprise,['conveyance']
trust,['conveyance']
anger,['conveyancing']
anticipation,['conveyancing']
disgust,['conveyancing']
fear,['conveyancing']
joy,['conveyancing']
sadness,['conveyancing']
surprise,['conveyancing']
trust,['conveyancing']
anger,['convict']
anticipation,['convict']
disgust,['convict']
fear,['convict']
joy,['convict']
sadness,['convict']
surprise,['convict']
trust,['convict']
anger,['conviction']
anticipation,['conviction']
disgust,['conviction']
fear,['conviction']
joy,['conviction']
sadness,['conviction']
surprise,['conviction']
trust,['conviction']
anger,['convince']
anticipation,['convince']
disgust,['convince']
fear,['convince']
joy,['convince']
sadness,['convince']
surprise,['convince']
trust,['convince']
anger,['convinced']
anticipation,['convinced']
disgust,['convinced']
fear,['convinced']
joy,['convinced']
sadness,['convinced']
surprise,['convinced']
trust,['convinced']
anger,['convincing']
anticipation,['convincing']
disgust,['convincing']
fear,['convincing']
joy,['convincing']
sadness,['convincing']
surprise,['convincing']
trust,['convincing']
anger,['convocation']
anticipation,['convocation']
disgust,['convocation']
fear,['convocation']
joy,['convocation']
sadness,['convocation']
surprise,['convocation']
trust,['convocation']
anger,['convoluted']
anticipation,['convoluted']
disgust,['convoluted']
fear,['convoluted']
joy,['convoluted']
sadness,['convoluted']
surprise,['convoluted']
trust,['convoluted']
anger,['convolution']
anticipation,['convolution']
disgust,['convolution']
fear,['convolution']
joy,['convolution']
sadness,['convolution']
surprise,['convolution']
trust,['convolution']
anger,['convoy']
anticipation,['convoy']
disgust,['convoy']
fear,['convoy']
joy,['convoy']
sadness,['convoy']
surprise,['convoy']
trust,['convoy']
anger,['coo']
anticipation,['coo']
disgust,['coo']
fear,['coo']
joy,['coo']
sadness,['coo']
surprise,['coo']
trust,['coo']
anger,['cook']
anticipation,['cook']
disgust,['cook']
fear,['cook']
joy,['cook']
sadness,['cook']
surprise,['cook']
trust,['cook']
anger,['cookery']
anticipation,['cookery']
disgust,['cookery']
fear,['cookery']
joy,['cookery']
sadness,['cookery']
surprise,['cookery']
trust,['cookery']
anger,['cooking']
anticipation,['cooking']
disgust,['cooking']
fear,['cooking']
joy,['cooking']
sadness,['cooking']
surprise,['cooking']
trust,['cooking']
anger,['cool']
anticipation,['cool']
disgust,['cool']
fear,['cool']
joy,['cool']
sadness,['cool']
surprise,['cool']
trust,['cool']
anger,['cooler']
anticipation,['cooler']
disgust,['cooler']
fear,['cooler']
joy,['cooler']
sadness,['cooler']
surprise,['cooler']
trust,['cooler']
anger,['cooling']
anticipation,['cooling']
disgust,['cooling']
fear,['cooling']
joy,['cooling']
sadness,['cooling']
surprise,['cooling']
trust,['cooling']
anger,['coolness']
anticipation,['coolness']
disgust,['coolness']
fear,['coolness']
joy,['coolness']
sadness,['coolness']
surprise,['coolness']
trust,['coolness']
anger,['coop']
anticipation,['coop']
disgust,['coop']
fear,['coop']
joy,['coop']
sadness,['coop']
surprise,['coop']
trust,['coop']
anger,['cooperate']
anticipation,['cooperate']
disgust,['cooperate']
fear,['cooperate']
joy,['cooperate']
sadness,['cooperate']
surprise,['cooperate']
trust,['cooperate']
anger,['cooperating']
anticipation,['cooperating']
disgust,['cooperating']
fear,['cooperating']
joy,['cooperating']
sadness,['cooperating']
surprise,['cooperating']
trust,['cooperating']
anger,['cooperation']
anticipation,['cooperation']
disgust,['cooperation']
fear,['cooperation']
joy,['cooperation']
sadness,['cooperation']
surprise,['cooperation']
trust,['cooperation']
anger,['cooperative']
anticipation,['cooperative']
disgust,['cooperative']
fear,['cooperative']
joy,['cooperative']
sadness,['cooperative']
surprise,['cooperative']
trust,['cooperative']
anger,['coordinate']
anticipation,['coordinate']
disgust,['coordinate']
fear,['coordinate']
joy,['coordinate']
sadness,['coordinate']
surprise,['coordinate']
trust,['coordinate']
anger,['cop']
anticipation,['cop']
disgust,['cop']
fear,['cop']
joy,['cop']
sadness,['cop']
surprise,['cop']
trust,['cop']
anger,['copious']
anticipation,['copious']
disgust,['copious']
fear,['copious']
joy,['copious']
sadness,['copious']
surprise,['copious']
trust,['copious']
anger,['copper']
anticipation,['copper']
disgust,['copper']
fear,['copper']
joy,['copper']
sadness,['copper']
surprise,['copper']
trust,['copper']
anger,['copy']
anticipation,['copy']
disgust,['copy']
fear,['copy']
joy,['copy']
sadness,['copy']
surprise,['copy']
trust,['copy']
anger,['copycat']
anticipation,['copycat']
disgust,['copycat']
fear,['copycat']
joy,['copycat']
sadness,['copycat']
surprise,['copycat']
trust,['copycat']
anger,['copying']
anticipation,['copying']
disgust,['copying']
fear,['copying']
joy,['copying']
sadness,['copying']
surprise,['copying']
trust,['copying']
anger,['copyright']
anticipation,['copyright']
disgust,['copyright']
fear,['copyright']
joy,['copyright']
sadness,['copyright']
surprise,['copyright']
trust,['copyright']
anger,['coral']
anticipation,['coral']
disgust,['coral']
fear,['coral']
joy,['coral']
sadness,['coral']
surprise,['coral']
trust,['coral']
anger,['cord']
anticipation,['cord']
disgust,['cord']
fear,['cord']
joy,['cord']
sadness,['cord']
surprise,['cord']
trust,['cord']
anger,['cordon']
anticipation,['cordon']
disgust,['cordon']
fear,['cordon']
joy,['cordon']
sadness,['cordon']
surprise,['cordon']
trust,['cordon']
anger,['corduroy']
anticipation,['corduroy']
disgust,['corduroy']
fear,['corduroy']
joy,['corduroy']
sadness,['corduroy']
surprise,['corduroy']
trust,['corduroy']
anger,['core']
anticipation,['core']
disgust,['core']
fear,['core']
joy,['core']
sadness,['core']
surprise,['core']
trust,['core']
anger,['cork']
anticipation,['cork']
disgust,['cork']
fear,['cork']
joy,['cork']
sadness,['cork']
surprise,['cork']
trust,['cork']
anger,['corkscrew']
anticipation,['corkscrew']
disgust,['corkscrew']
fear,['corkscrew']
joy,['corkscrew']
sadness,['corkscrew']
surprise,['corkscrew']
trust,['corkscrew']
anger,['corn']
anticipation,['corn']
disgust,['corn']
fear,['corn']
joy,['corn']
sadness,['corn']
surprise,['corn']
trust,['corn']
anger,['cornea']
anticipation,['cornea']
disgust,['cornea']
fear,['cornea']
joy,['cornea']
sadness,['cornea']
surprise,['cornea']
trust,['cornea']
anger,['corner']
anticipation,['corner']
disgust,['corner']
fear,['corner']
joy,['corner']
sadness,['corner']
surprise,['corner']
trust,['corner']
anger,['cornet']
anticipation,['cornet']
